virtual_meter_id,gap_start_time,gap_end_time,gap_length_minutes
BBDL05_ce7d_1704,2024-10-03 04:29:00+00:00,2024-10-03 05:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 06:29:00+00:00,2024-10-03 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 08:29:00+00:00,2024-10-03 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 10:29:00+00:00,2024-10-03 11:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 12:29:00+00:00,2024-10-03 13:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 14:29:00+00:00,2024-10-03 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 17:59:00+00:00,2024-10-03 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-03 20:59:00+00:00,2024-10-03 21:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 04:29:00+00:00,2024-10-04 05:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 07:29:00+00:00,2024-10-04 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 08:59:00+00:00,2024-10-04 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 10:59:00+00:00,2024-10-04 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 13:29:00+00:00,2024-10-04 14:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 15:59:00+00:00,2024-10-04 16:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-04 17:29:00+00:00,2024-10-04 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-05 02:29:00+00:00,2024-10-05 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-05 04:59:00+00:00,2024-10-05 05:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-05 07:29:00+00:00,2024-10-05 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-05 10:59:00+00:00,2024-10-05 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-05 11:59:00+00:00,2024-10-05 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-05 12:59:00+00:00,2024-10-05 13:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 00:29:00+00:00,2024-10-06 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 01:29:00+00:00,2024-10-06 02:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 04:29:00+00:00,2024-10-06 05:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 05:29:00+00:00,2024-10-06 06:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 11:59:00+00:00,2024-10-06 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 13:29:00+00:00,2024-10-06 14:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 16:59:00+00:00,2024-10-06 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 19:29:00+00:00,2024-10-06 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-06 21:29:00+00:00,2024-10-06 22:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 06:59:00+00:00,2024-10-07 07:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 10:29:00+00:00,2024-10-07 11:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 12:59:00+00:00,2024-10-07 13:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 13:59:00+00:00,2024-10-07 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 14:59:00+00:00,2024-10-07 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 15:59:00+00:00,2024-10-07 16:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-07 18:29:00+00:00,2024-10-07 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-08 01:29:00+00:00,2024-10-08 02:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-08 03:29:00+00:00,2024-10-08 04:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-08 07:47:00+00:00,2024-10-08 07:49:00+00:00,1
BBDL05_ce7d_1704,2024-10-08 11:29:00+00:00,2024-10-08 12:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-08 18:29:00+00:00,2024-10-08 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-08 20:29:00+00:00,2024-10-08 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-08 22:29:00+00:00,2024-10-08 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-09 01:59:00+00:00,2024-10-09 02:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-09 07:59:00+00:00,2024-10-09 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-09 08:59:00+00:00,2024-10-09 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-09 14:29:00+00:00,2024-10-09 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-09 15:29:00+00:00,2024-10-09 16:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-09 17:59:00+00:00,2024-10-09 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-10 00:29:00+00:00,2024-10-10 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-10 05:29:00+00:00,2024-10-10 06:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-10 07:59:00+00:00,2024-10-10 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-10 11:59:00+00:00,2024-10-10 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-10 15:29:00+00:00,2024-10-10 16:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 03:59:00+00:00,2024-10-11 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 04:59:00+00:00,2024-10-11 05:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 06:29:00+00:00,2024-10-11 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 08:29:00+00:00,2024-10-11 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 09:59:00+00:00,2024-10-11 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 13:59:00+00:00,2024-10-11 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 16:59:00+00:00,2024-10-11 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-11 23:59:00+00:00,2024-10-12 00:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 02:59:00+00:00,2024-10-12 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 06:29:00+00:00,2024-10-12 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 08:29:00+00:00,2024-10-12 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 11:29:00+00:00,2024-10-12 12:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 15:59:00+00:00,2024-10-12 16:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 18:29:00+00:00,2024-10-12 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-12 23:29:00+00:00,2024-10-13 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 00:59:00+00:00,2024-10-13 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 02:59:00+00:00,2024-10-13 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 07:59:00+00:00,2024-10-13 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 09:59:00+00:00,2024-10-13 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 11:29:00+00:00,2024-10-13 12:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 16:29:00+00:00,2024-10-13 17:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-13 22:59:00+00:00,2024-10-13 23:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-14 04:01:00+00:00,2024-10-14 04:03:00+00:00,1
BBDL05_ce7d_1704,2024-10-14 08:59:00+00:00,2024-10-14 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-14 13:59:00+00:00,2024-10-14 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-14 18:59:00+00:00,2024-10-14 19:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-14 22:29:00+00:00,2024-10-14 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 01:29:00+00:00,2024-10-15 02:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 04:29:00+00:00,2024-10-15 05:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 05:29:00+00:00,2024-10-15 06:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 07:59:00+00:00,2024-10-15 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 14:59:00+00:00,2024-10-15 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 17:29:00+00:00,2024-10-15 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 19:29:00+00:00,2024-10-15 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-15 20:29:00+00:00,2024-10-15 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 00:29:00+00:00,2024-10-16 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 03:59:00+00:00,2024-10-16 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 08:29:00+00:00,2024-10-16 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 09:29:00+00:00,2024-10-16 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 14:59:00+00:00,2024-10-16 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 17:29:00+00:00,2024-10-16 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-16 21:59:00+00:00,2024-10-16 22:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-17 06:29:00+00:00,2024-10-17 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-17 08:29:00+00:00,2024-10-17 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-17 10:29:00+00:00,2024-10-17 11:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-17 12:29:00+00:00,2024-10-17 13:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-17 19:29:00+00:00,2024-10-17 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-18 02:29:00+00:00,2024-10-18 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-18 05:59:00+00:00,2024-10-18 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-18 17:59:00+00:00,2024-10-18 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-18 19:29:00+00:00,2024-10-18 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-18 20:59:00+00:00,2024-10-18 21:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-18 23:59:00+00:00,2024-10-19 00:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 02:29:00+00:00,2024-10-19 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 07:29:00+00:00,2024-10-19 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 11:59:00+00:00,2024-10-19 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 14:29:00+00:00,2024-10-19 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 15:59:00+00:00,2024-10-19 16:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 17:29:00+00:00,2024-10-19 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 18:59:00+00:00,2024-10-19 19:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-19 22:59:00+00:00,2024-10-19 23:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 00:29:00+00:00,2024-10-20 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 03:29:00+00:00,2024-10-20 04:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 05:59:00+00:00,2024-10-20 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 07:29:00+00:00,2024-10-20 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 11:29:00+00:00,2024-10-20 12:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 14:29:00+00:00,2024-10-20 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 18:29:00+00:00,2024-10-20 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-20 23:29:00+00:00,2024-10-21 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 02:59:00+00:00,2024-10-21 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 04:01:00+00:00,2024-10-21 04:04:00+00:00,2
BBDL05_ce7d_1704,2024-10-21 04:59:00+00:00,2024-10-21 05:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 05:59:00+00:00,2024-10-21 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 07:29:00+00:00,2024-10-21 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 16:59:00+00:00,2024-10-21 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 17:59:00+00:00,2024-10-21 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-21 19:59:00+00:00,2024-10-21 20:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 00:59:00+00:00,2024-10-22 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 01:59:00+00:00,2024-10-22 02:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 09:59:00+00:00,2024-10-22 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 13:59:00+00:00,2024-10-22 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 18:29:00+00:00,2024-10-22 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 20:59:00+00:00,2024-10-22 21:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-22 23:29:00+00:00,2024-10-23 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 02:29:00+00:00,2024-10-23 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 03:59:00+00:00,2024-10-23 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 05:59:00+00:00,2024-10-23 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 11:29:00+00:00,2024-10-23 12:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 13:29:00+00:00,2024-10-23 14:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 19:59:00+00:00,2024-10-23 20:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-23 21:29:00+00:00,2024-10-23 22:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 00:59:00+00:00,2024-10-24 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 02:59:00+00:00,2024-10-24 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 05:59:00+00:00,2024-10-24 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 06:59:00+00:00,2024-10-24 07:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 07:59:00+00:00,2024-10-24 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 08:59:00+00:00,2024-10-24 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 12:59:00+00:00,2024-10-24 13:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 17:59:00+00:00,2024-10-24 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 18:59:00+00:00,2024-10-24 19:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 19:59:00+00:00,2024-10-24 20:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-24 21:59:00+00:00,2024-10-24 22:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 02:29:00+00:00,2024-10-25 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 03:59:00+00:00,2024-10-25 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 07:29:00+00:00,2024-10-25 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 09:29:00+00:00,2024-10-25 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 10:59:00+00:00,2024-10-25 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 13:59:00+00:00,2024-10-25 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 16:29:00+00:00,2024-10-25 17:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 19:29:00+00:00,2024-10-25 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 20:59:00+00:00,2024-10-25 21:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-25 22:59:00+00:00,2024-10-25 23:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 00:29:00+00:00,2024-10-26 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 02:29:00+00:00,2024-10-26 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 04:59:00+00:00,2024-10-26 05:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 06:59:00+00:00,2024-10-26 07:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 10:29:00+00:00,2024-10-26 11:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 15:29:00+00:00,2024-10-26 16:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 16:59:00+00:00,2024-10-26 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-26 19:29:00+00:00,2024-10-26 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-27 00:29:00+00:00,2024-10-27 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-27 03:59:00+00:00,2024-10-30 04:00:00+00:00,4320
BBDL05_ce7d_1704,2024-10-30 04:29:00+00:00,2024-10-30 05:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 05:59:00+00:00,2024-10-30 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 08:29:00+00:00,2024-10-30 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 14:29:00+00:00,2024-10-30 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 16:29:00+00:00,2024-10-30 17:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 17:29:00+00:00,2024-10-30 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 19:59:00+00:00,2024-10-30 20:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-30 22:29:00+00:00,2024-10-30 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-10-31 00:59:00+00:00,2024-10-31 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-10-31 04:59:00+00:00,2024-11-01 11:55:00+00:00,1855
BBDL05_ce7d_1704,2024-11-01 11:59:00+00:00,2024-11-01 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-01 16:59:00+00:00,2024-11-01 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-01 17:59:00+00:00,2024-11-01 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-01 19:29:00+00:00,2024-11-01 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-01 21:59:00+00:00,2024-11-01 22:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-02 00:59:00+00:00,2024-11-02 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-02 13:59:00+00:00,2024-11-02 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-02 17:29:00+00:00,2024-11-02 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-02 18:59:00+00:00,2024-11-02 19:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-02 22:29:00+00:00,2024-11-02 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-02 23:29:00+00:00,2024-11-03 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-03 05:59:00+00:00,2024-11-03 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-03 13:29:00+00:00,2024-11-03 14:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-03 17:59:00+00:00,2024-11-03 18:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-03 20:29:00+00:00,2024-11-03 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-04 03:59:00+00:00,2024-11-04 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-04 05:29:00+00:00,2024-11-04 06:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-04 07:59:00+00:00,2024-11-04 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-04 09:29:00+00:00,2024-11-04 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-04 14:59:00+00:00,2024-11-04 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-04 15:59:00+00:00,2024-11-04 16:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-05 04:59:00+00:00,2024-11-05 05:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-05 06:59:00+00:00,2024-11-05 07:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-05 09:59:00+00:00,2024-11-05 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-05 14:29:00+00:00,2024-11-05 15:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-05 22:29:00+00:00,2024-11-05 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 00:59:00+00:00,2024-11-06 01:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 02:29:00+00:00,2024-11-06 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 03:59:00+00:00,2024-11-06 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 05:59:00+00:00,2024-11-06 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 08:29:00+00:00,2024-11-06 09:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 09:59:00+00:00,2024-11-06 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 12:59:00+00:00,2024-11-06 13:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 14:59:00+00:00,2024-11-06 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 16:59:00+00:00,2024-11-06 17:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 18:29:00+00:00,2024-11-06 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 22:59:00+00:00,2024-11-06 23:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-06 23:59:00+00:00,2024-11-07 00:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 01:29:00+00:00,2024-11-07 02:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 05:59:00+00:00,2024-11-07 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 06:59:00+00:00,2024-11-07 07:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 09:29:00+00:00,2024-11-07 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 11:59:00+00:00,2024-11-07 12:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 18:59:00+00:00,2024-11-07 19:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-07 22:29:00+00:00,2024-11-07 23:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-08 02:29:00+00:00,2024-11-08 03:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-08 05:59:00+00:00,2024-11-08 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-08 08:59:00+00:00,2024-11-08 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-08 09:59:00+00:00,2024-11-08 10:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-08 14:59:00+00:00,2024-11-08 15:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 00:29:00+00:00,2024-11-09 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 01:59:00+00:00,2024-11-09 02:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 03:29:00+00:00,2024-11-09 04:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 10:59:00+00:00,2024-11-09 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 12:29:00+00:00,2024-11-09 13:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 15:29:00+00:00,2024-11-09 16:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 16:29:00+00:00,2024-11-09 17:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 18:29:00+00:00,2024-11-09 19:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 20:29:00+00:00,2024-11-09 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 21:59:00+00:00,2024-11-09 22:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-09 23:29:00+00:00,2024-11-10 00:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 00:29:00+00:00,2024-11-10 01:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 03:29:00+00:00,2024-11-10 04:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 06:29:00+00:00,2024-11-10 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 07:59:00+00:00,2024-11-10 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 09:29:00+00:00,2024-11-10 10:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 12:29:00+00:00,2024-11-10 13:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 17:29:00+00:00,2024-11-10 18:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 19:29:00+00:00,2024-11-10 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 20:29:00+00:00,2024-11-10 21:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-10 22:59:00+00:00,2024-11-10 23:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 01:29:00+00:00,2024-11-11 02:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 02:59:00+00:00,2024-11-11 03:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 04:59:00+00:00,2024-11-11 05:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 05:59:00+00:00,2024-11-11 06:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 08:59:00+00:00,2024-11-11 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 11:50:00+00:00,2024-11-11 11:54:00+00:00,3
BBDL05_ce7d_1704,2024-11-11 21:29:00+00:00,2024-11-11 22:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-11 23:59:00+00:00,2024-11-12 00:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-12 07:59:00+00:00,2024-11-12 08:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-12 08:59:00+00:00,2024-11-12 09:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-12 12:59:00+00:00,2024-11-12 13:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-12 19:29:00+00:00,2024-11-12 20:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 01:59:00+00:00,2024-11-13 02:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 03:59:00+00:00,2024-11-13 04:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 06:29:00+00:00,2024-11-13 07:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 07:29:00+00:00,2024-11-13 08:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 10:59:00+00:00,2024-11-13 11:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 12:29:00+00:00,2024-11-13 13:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 13:59:00+00:00,2024-11-13 14:30:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 15:29:00+00:00,2024-11-13 16:00:00+00:00,30
BBDL05_ce7d_1704,2024-11-13 18:59:00+00:00,2024-11-13 19:30:00+00:00,30
